route_key	major	minor	n_events	n_blocks	min_loss	blocks
7_7.57296	7	7	12	0	-1	
7_7.57297	7	7	12	0	-1	
7_7.57298	7	7	12	0	-1	
7_7.57299	7	7	12	0	-1	
7_7.573	7	7	12	1	1	2+2/1
7_7.5730	7	7	12	3	0	1+2/0;2+2/1;5+5/1
7_7.57300	7	7	12	0	-1	
7_7.57301	7	7	12	0	-1	
7_7.57302	7	7	12	0	-1	
7_7.57303	7	7	12	0	-1	
7_7.57304	7	7	12	0	-1	
7_7.57305	7	7	12	0	-1	
7_7.57306	7	7	12	1	1	2+2/1
7_7.57307	7	7	12	1	1	2+2/1
7_7.57308	7	7	12	1	1	2+2/1
7_7.57309	7	7	12	1	1	2+2/1
7_7.5731	7	7	12	2	0	1+2/0;2+2/1
7_7.57310	7	7	12	1	1	2+2/1
7_7.57311	7	7	12	1	1	2+2/1
7_7.57312	7	7	12	1	1	2+2/1
7_7.57313	7	7	12	1	1	2+2/1
7_7.57314	7	7	12	1	1	2+2/1
7_7.57315	7	7	12	1	1	2+2/1
7_7.57316	7	7	12	1	1	2+2/1
7_7.57317	7	7	12	1	1	2+2/1
7_7.57318	7	7	12	1	1	2+2/1
7_7.57319	7	7	12	1	1	2+2/1
7_7.5732	7	7	12	3	0	1+2/0;2+2/1;5+5/1
7_7.57320	7	7	12	1	1	2+2/1
7_7.57321	7	7	12	1	1	2+2/1
7_7.57322	7	7	12	1	1	2+2/1
7_7.57323	7	7	12	1	1	2+2/1
7_7.57324	7	7	12	1	1	2+2/1
7_7.57325	7	7	12	1	1	2+2/1
7_7.57326	7	7	12	1	1	2+2/1
7_7.57327	7	7	12	1	1	2+2/1
7_7.57328	7	7	12	1	1	2+2/1
7_7.57329	7	7	12	1	1	2+2/1
7_7.5733	7	7	12	3	0	1+2/0;2+2/1;3+3/1
7_7.57330	7	7	12	1	1	2+2/1
7_7.57331	7	7	12	1	1	2+2/1
7_7.57332	7	7	12	1	1	2+2/1
7_7.57333	7	7	12	1	1	2+2/1
7_7.57334	7	7	12	1	1	2+2/1
7_7.57335	7	7	12	2	0	3+3/1;3+4/0
7_7.57336	7	7	12	2	0	3+3/1;3+4/0
7_7.57337	7	7	12	2	0	3+3/1;3+4/0
7_7.57338	7	7	12	2	0	3+3/1;3+4/0
7_7.57339	7	7	12	2	0	3+3/1;3+4/0
7_7.5734	7	7	12	3	0	1+2/0;2+2/1;3+3/1
7_7.57340	7	7	12	2	0	3+3/1;3+4/0
7_7.57341	7	7	12	2	0	3+3/1;3+4/0
7_7.57342	7	7	12	2	0	3+3/1;3+4/0
7_7.57343	7	7	12	2	0	3+3/1;3+4/0
7_7.57344	7	7	12	2	0	3+3/1;3+4/0
7_7.57345	7	7	12	2	0	3+3/1;3+4/0
7_7.57346	7	7	12	2	0	3+3/1;3+4/0
7_7.57347	7	7	12	2	0	3+3/1;3+4/0
7_7.57348	7	7	12	2	0	3+3/1;3+4/0
7_7.57349	7	7	12	2	0	3+3/1;3+4/0
7_7.5735	7	7	12	2	0	1+2/0;2+2/1
7_7.57350	7	7	12	2	0	3+3/1;3+4/0
7_7.57351	7	7	12	2	0	3+3/1;3+4/0
7_7.57352	7	7	12	2	0	3+3/1;3+4/0
7_7.57353	7	7	12	2	0	3+3/1;3+4/0
7_7.57354	7	7	12	2	0	3+3/1;3+4/0
7_7.57355	7	7	12	2	0	3+3/1;3+4/0
7_7.57356	7	7	12	2	0	3+3/1;3+4/0
7_7.57357	7	7	12	2	0	3+3/1;3+4/0
7_7.57358	7	7	12	2	0	3+3/1;3+4/0
7_7.57359	7	7	12	2	0	3+3/1;3+4/0
7_7.5736	7	7	12	2	0	1+2/0;2+2/1
7_7.57360	7	7	12	2	0	3+3/1;3+4/0
7_7.57361	7	7	12	2	0	3+3/1;3+4/0
7_7.57362	7	7	12	2	0	3+3/1;3+4/0
7_7.57363	7	7	12	2	0	3+3/1;3+4/0
7_7.57364	7	7	12	1	1	2+2/1
7_7.57365	7	7	12	1	1	2+2/1
7_7.57366	7	7	12	1	1	2+2/1
7_7.57367	7	7	12	1	1	2+2/1
7_7.57368	7	7	12	1	1	2+2/1
7_7.57369	7	7	12	1	1	2+2/1
7_7.5737	7	7	12	2	0	1+2/0;2+2/1
7_7.57370	7	7	12	1	1	2+2/1
7_7.57371	7	7	12	1	1	2+2/1
7_7.57372	7	7	12	1	1	2+2/1
7_7.57373	7	7	12	1	1	2+2/1
7_7.57374	7	7	12	1	1	2+2/1
7_7.57375	7	7	12	1	1	2+2/1
7_7.57376	7	7	12	1	1	2+2/1
7_7.57377	7	7	12	1	1	2+2/1
7_7.57378	7	7	12	1	1	2+2/1
7_7.57379	7	7	12	1	1	2+2/1
7_7.5738	7	7	12	3	0	1+2/0;2+2/1;5+5/1
7_7.57380	7	7	12	1	1	2+2/1
7_7.57381	7	7	12	1	1	2+2/1
7_7.57382	7	7	12	1	1	2+2/1
7_7.57383	7	7	12	1	1	2+2/1
7_7.57384	7	7	12	1	1	2+2/1
7_7.57385	7	7	12	1	1	2+2/1
7_7.57386	7	7	12	1	1	2+2/1
7_7.57387	7	7	12	1	1	2+2/1
7_7.57388	7	7	12	1	1	2+2/1
7_7.57389	7	7	12	1	1	2+2/1
7_7.5739	7	7	12	2	0	1+2/0;2+2/1
7_7.57390	7	7	12	1	1	2+2/1
7_7.57391	7	7	12	1	1	2+2/1
7_7.57392	7	7	12	1	1	2+2/1
7_7.57393	7	7	12	4	0	2+2/1;3+3/1;3+4/0;4+4/1
7_7.57394	7	7	12	4	0	2+2/1;3+3/1;3+4/0;4+4/1
7_7.57395	7	7	12	4	0	2+2/1;3+3/1;3+4/0;4+4/1
7_7.57396	7	7	12	4	0	2+2/1;3+3/1;3+4/0;4+4/1
7_7.57397	7	7	12	4	0	2+2/1;3+3/1;3+4/0;4+4/1
7_7.57398	7	7	12	4	0	2+2/1;3+3/1;3+4/0;4+4/1
7_7.57399	7	7	12	4	0	2+2/1;3+3/1;3+4/0;4+4/1
7_7.574	7	7	12	2	1	2+2/1;6+6/1
7_7.5740	7	7	12	2	0	1+2/0;2+2/1
7_7.57400	7	7	12	4	0	2+2/1;3+3/1;3+4/0;4+4/1
7_7.57401	7	7	12	4	0	2+2/1;3+3/1;3+4/0;4+4/1
7_7.57402	7	7	12	4	0	2+2/1;3+3/1;3+4/0;4+4/1
7_7.57403	7	7	12	4	0	2+2/1;3+3/1;3+4/0;4+4/1
7_7.57404	7	7	12	4	0	2+2/1;3+3/1;3+4/0;4+4/1
7_7.57405	7	7	12	4	0	2+2/1;3+3/1;3+4/0;4+4/1
7_7.57406	7	7	12	4	0	2+2/1;3+3/1;3+4/0;4+4/1
7_7.57407	7	7	12	4	0	2+2/1;3+3/1;3+4/0;4+4/1
7_7.57408	7	7	12	4	0	2+2/1;3+3/1;3+4/0;4+4/1
7_7.57409	7	7	12	4	0	2+2/1;3+3/1;3+4/0;4+4/1
7_7.5741	7	7	12	2	0	1+2/0;2+2/1
7_7.57410	7	7	12	4	0	2+2/1;3+3/1;3+4/0;4+4/1
7_7.57411	7	7	12	4	0	2+2/1;3+3/1;3+4/0;4+4/1
7_7.57412	7	7	12	4	0	2+2/1;3+3/1;3+4/0;4+4/1
7_7.57413	7	7	12	4	0	2+2/1;3+3/1;3+4/0;4+4/1
7_7.57414	7	7	12	4	0	2+2/1;3+3/1;3+4/0;4+4/1
7_7.57415	7	7	12	4	0	2+2/1;3+3/1;3+4/0;4+4/1
7_7.57416	7	7	12	4	0	2+2/1;3+3/1;3+4/0;4+4/1
7_7.57417	7	7	12	4	0	2+2/1;3+3/1;3+4/0;4+4/1
7_7.57418	7	7	12	4	0	2+2/1;3+3/1;3+4/0;4+4/1
7_7.57419	7	7	12	4	0	2+2/1;3+3/1;3+4/0;4+4/1
7_7.5742	7	7	12	2	0	1+2/0;2+2/1
7_7.57420	7	7	12	4	0	2+2/1;3+3/1;3+4/0;4+4/1
7_7.57421	7	7	12	4	0	2+2/1;3+3/1;3+4/0;4+4/1
7_7.57422	7	7	12	0	-1	
7_7.57423	7	7	12	0	-1	
7_7.57424	7	7	12	0	-1	
7_7.57425	7	7	12	0	-1	
7_7.57426	7	7	12	0	-1	
7_7.57427	7	7	12	0	-1	
7_7.57428	7	7	12	0	-1	
7_7.57429	7	7	12	0	-1	
7_7.5743	7	7	12	2	0	1+2/0;2+2/1
7_7.57430	7	7	12	0	-1	
7_7.57431	7	7	12	0	-1	
7_7.57432	7	7	12	0	-1	
7_7.57433	7	7	12	0	-1	
7_7.57434	7	7	12	0	-1	
7_7.57435	7	7	12	0	-1	
7_7.57436	7	7	12	0	-1	
7_7.57437	7	7	12	0	-1	
7_7.57438	7	7	12	0	-1	
7_7.57439	7	7	12	0	-1	
7_7.5744	7	7	12	2	0	1+2/0;2+2/1
7_7.57440	7	7	12	0	-1	
7_7.57441	7	7	12	0	-1	
7_7.57442	7	7	12	0	-1	
7_7.57443	7	7	12	0	-1	
7_7.57444	7	7	12	0	-1	
7_7.57445	7	7	12	0	-1	
7_7.57446	7	7	12	0	-1	
7_7.57447	7	7	12	0	-1	
7_7.57448	7	7	12	0	-1	
7_7.57449	7	7	12	0	-1	
7_7.5745	7	7	12	2	0	1+2/0;2+2/1
7_7.57450	7	7	12	0	-1	
7_7.57451	7	7	12	0	-1	
7_7.57452	7	7	12	0	-1	
7_7.57453	7	7	12	0	-1	
7_7.57454	7	7	12	0	-1	
7_7.57455	7	7	12	0	-1	
7_7.57456	7	7	12	0	-1	
7_7.57457	7	7	12	0	-1	
7_7.57458	7	7	12	0	-1	
7_7.57459	7	7	12	0	-1	
7_7.5746	7	7	12	3	0	1+2/0;2+2/1;3+3/1
7_7.57460	7	7	12	0	-1	
7_7.57461	7	7	12	0	-1	
7_7.57462	7	7	12	0	-1	
7_7.57463	7	7	12	0	-1	
7_7.57464	7	7	12	0	-1	
7_7.57465	7	7	12	0	-1	
7_7.57466	7	7	12	0	-1	
7_7.57467	7	7	12	0	-1	
7_7.57468	7	7	12	0	-1	
7_7.57469	7	7	12	0	-1	
7_7.5747	7	7	12	3	0	1+2/0;2+2/1;3+3/1
7_7.57470	7	7	12	0	-1	
7_7.57471	7	7	12	0	-1	
7_7.57472	7	7	12	0	-1	
7_7.57473	7	7	12	0	-1	
7_7.57474	7	7	12	0	-1	
7_7.57475	7	7	12	0	-1	
7_7.57476	7	7	12	0	-1	
7_7.57477	7	7	12	0	-1	
7_7.57478	7	7	12	0	-1	
7_7.57479	7	7	12	0	-1	
7_7.5748	7	7	12	2	0	1+2/0;2+2/1
7_7.57480	7	7	12	1	1	2+2/1
7_7.57481	7	7	12	1	1	2+2/1
7_7.57482	7	7	12	1	1	2+2/1
7_7.57483	7	7	12	1	1	2+2/1
7_7.57484	7	7	12	1	1	2+2/1
7_7.57485	7	7	12	1	1	2+2/1
7_7.57486	7	7	12	1	1	2+2/1
7_7.57487	7	7	12	1	1	2+2/1
7_7.57488	7	7	12	1	1	2+2/1
7_7.57489	7	7	12	1	1	2+2/1
7_7.5749	7	7	12	2	0	1+2/0;2+2/1
7_7.57490	7	7	12	1	1	2+2/1
7_7.57491	7	7	12	1	1	2+2/1
7_7.57492	7	7	12	1	1	2+2/1
7_7.57493	7	7	12	1	1	2+2/1
7_7.57494	7	7	12	1	1	2+2/1
7_7.57495	7	7	12	1	1	2+2/1
7_7.57496	7	7	12	1	1	2+2/1
7_7.57497	7	7	12	1	1	2+2/1
7_7.57498	7	7	12	1	1	2+2/1
7_7.57499	7	7	12	1	1	2+2/1
7_7.575	7	7	12	3	1	2+2/1;4+4/1;6+6/1
7_7.5750	7	7	12	2	0	1+2/0;2+2/1
7_7.57500	7	7	12	1	1	2+2/1
7_7.57501	7	7	12	1	1	2+2/1
7_7.57502	7	7	12	1	1	2+2/1
7_7.57503	7	7	12	1	1	2+2/1
7_7.57504	7	7	12	1	1	2+2/1
7_7.57505	7	7	12	1	1	2+2/1
7_7.57506	7	7	12	1	1	2+2/1
7_7.57507	7	7	12	1	1	2+2/1
7_7.57508	7	7	12	1	1	2+2/1
7_7.57509	7	7	12	2	1	2+2/1;4+4/1
7_7.5751	7	7	12	2	0	1+2/0;2+2/1
7_7.57510	7	7	12	2	1	2+2/1;4+4/1
7_7.57511	7	7	12	2	1	2+2/1;4+4/1
7_7.57512	7	7	12	2	1	2+2/1;4+4/1
7_7.57513	7	7	12	2	1	2+2/1;4+4/1
7_7.57514	7	7	12	2	1	2+2/1;4+4/1
7_7.57515	7	7	12	2	1	2+2/1;4+4/1
7_7.57516	7	7	12	2	1	2+2/1;4+4/1
7_7.57517	7	7	12	2	1	2+2/1;4+4/1
7_7.57518	7	7	12	2	1	2+2/1;4+4/1
7_7.57519	7	7	12	2	1	2+2/1;4+4/1
7_7.5752	7	7	12	4	0	1+2/0;2+2/1;4+4/1;6+6/1
7_7.57520	7	7	12	2	1	2+2/1;4+4/1
7_7.57521	7	7	12	2	1	2+2/1;4+4/1
7_7.57522	7	7	12	2	1	2+2/1;4+4/1
7_7.57523	7	7	12	2	1	2+2/1;4+4/1
7_7.57524	7	7	12	2	1	2+2/1;4+4/1
7_7.57525	7	7	12	2	1	2+2/1;4+4/1
7_7.57526	7	7	12	2	1	2+2/1;4+4/1
7_7.57527	7	7	12	2	1	2+2/1;4+4/1
7_7.57528	7	7	12	2	1	2+2/1;4+4/1
7_7.57529	7	7	12	2	1	2+2/1;4+4/1
7_7.5753	7	7	12	4	0	1+2/0;2+2/1;3+3/1;4+4/1
7_7.57530	7	7	12	2	1	2+2/1;4+4/1
7_7.57531	7	7	12	2	1	2+2/1;4+4/1
7_7.57532	7	7	12	2	1	2+2/1;4+4/1
7_7.57533	7	7	12	2	1	2+2/1;4+4/1
7_7.57534	7	7	12	2	1	2+2/1;4+4/1
7_7.57535	7	7	12	2	1	2+2/1;4+4/1
7_7.57536	7	7	12	2	1	2+2/1;4+4/1
7_7.57537	7	7	12	2	1	2+2/1;4+4/1
7_7.57538	7	7	12	1	1	2+2/1
7_7.57539	7	7	12	1	1	2+2/1
7_7.5754	7	7	12	3	0	1+2/0;2+2/1;3+3/1
7_7.57540	7	7	12	1	1	2+2/1
7_7.57541	7	7	12	1	1	2+2/1
7_7.57542	7	7	12	1	1	2+2/1
7_7.57543	7	7	12	1	1	2+2/1
7_7.57544	7	7	12	1	1	2+2/1
7_7.57545	7	7	12	1	1	2+2/1
7_7.57546	7	7	12	1	1	2+2/1
7_7.57547	7	7	12	1	1	2+2/1
7_7.57548	7	7	12	1	1	2+2/1
7_7.57549	7	7	12	1	1	2+2/1
7_7.5755	7	7	12	3	0	1+2/0;2+2/1;3+3/1
7_7.57550	7	7	12	1	1	2+2/1
7_7.57551	7	7	12	1	1	2+2/1
7_7.57552	7	7	12	1	1	2+2/1
7_7.57553	7	7	12	1	1	2+2/1
7_7.57554	7	7	12	1	1	2+2/1
7_7.57555	7	7	12	1	1	2+2/1
7_7.57556	7	7	12	1	1	2+2/1
7_7.57557	7	7	12	1	1	2+2/1
7_7.57558	7	7	12	1	1	2+2/1
7_7.57559	7	7	12	1	1	2+2/1
7_7.5756	7	7	12	4	0	1+2/0;2+2/1;3+3/1;4+4/1
7_7.57560	7	7	12	1	1	2+2/1
7_7.57561	7	7	12	1	1	2+2/1
7_7.57562	7	7	12	1	1	2+2/1
7_7.57563	7	7	12	1	1	2+2/1
7_7.57564	7	7	12	1	1	2+2/1
7_7.57565	7	7	12	1	1	2+2/1
7_7.57566	7	7	12	1	1	2+2/1
7_7.57567	7	7	12	2	0	3+3/1;3+4/0
7_7.57568	7	7	12	2	0	3+3/1;3+4/0
7_7.57569	7	7	12	2	0	3+3/1;3+4/0
7_7.5757	7	7	12	4	0	1+2/0;2+2/1;2+3/0;3+3/1
7_7.57570	7	7	12	2	0	3+3/1;3+4/0
7_7.57571	7	7	12	2	0	3+3/1;3+4/0
7_7.57572	7	7	12	2	0	3+3/1;3+4/0
7_7.57573	7	7	12	2	0	3+3/1;3+4/0
7_7.57574	7	7	12	2	0	3+3/1;3+4/0
7_7.57575	7	7	12	2	0	3+3/1;3+4/0
7_7.57576	7	7	12	2	0	3+3/1;3+4/0
7_7.57577	7	7	12	2	0	3+3/1;3+4/0
7_7.57578	7	7	12	2	0	3+3/1;3+4/0
7_7.57579	7	7	12	2	0	3+3/1;3+4/0
7_7.5758	7	7	12	2	0	1+2/0;2+2/1
7_7.57580	7	7	12	2	0	3+3/1;3+4/0
7_7.57581	7	7	12	2	0	3+3/1;3+4/0
7_7.57582	7	7	12	2	0	3+3/1;3+4/0
7_7.57583	7	7	12	2	0	3+3/1;3+4/0
7_7.57584	7	7	12	2	0	3+3/1;3+4/0
7_7.57585	7	7	12	2	0	3+3/1;3+4/0
7_7.57586	7	7	12	2	0	3+3/1;3+4/0
7_7.57587	7	7	12	2	0	3+3/1;3+4/0
7_7.57588	7	7	12	2	0	3+3/1;3+4/0
7_7.57589	7	7	12	2	0	3+3/1;3+4/0
7_7.5759	7	7	12	4	0	1+2/0;2+2/1;4+4/1;4+5/0
7_7.57590	7	7	12	2	0	3+3/1;3+4/0
7_7.57591	7	7	12	2	0	3+3/1;3+4/0
7_7.57592	7	7	12	2	0	3+3/1;3+4/0
7_7.57593	7	7	12	2	0	3+3/1;3+4/0
7_7.57594	7	7	12	2	0	3+3/1;3+4/0
7_7.57595	7	7	12	2	0	3+3/1;3+4/0
7_7.57596	7	7	12	1	1	2+2/1
7_7.57597	7	7	12	1	1	2+2/1
7_7.57598	7	7	12	1	1	2+2/1
7_7.57599	7	7	12	1	1	2+2/1
7_7.576	7	7	12	2	1	2+2/1;4+4/1
7_7.5760	7	7	12	4	0	1+2/0;2+2/1;3+3/1;4+4/1
7_7.57600	7	7	12	1	1	2+2/1
7_7.57601	7	7	12	1	1	2+2/1
7_7.57602	7	7	12	1	1	2+2/1
7_7.57603	7	7	12	1	1	2+2/1
7_7.57604	7	7	12	1	1	2+2/1
7_7.57605	7	7	12	1	1	2+2/1
7_7.57606	7	7	12	1	1	2+2/1
7_7.57607	7	7	12	1	1	2+2/1
7_7.57608	7	7	12	1	1	2+2/1
7_7.57609	7	7	12	1	1	2+2/1
7_7.5761	7	7	12	4	0	1+2/0;2+2/1;4+4/1;4+5/0
7_7.57610	7	7	12	1	1	2+2/1
7_7.57611	7	7	12	1	1	2+2/1
7_7.57612	7	7	12	1	1	2+2/1
7_7.57613	7	7	12	1	1	2+2/1
7_7.57614	7	7	12	1	1	2+2/1
7_7.57615	7	7	12	1	1	2+2/1
7_7.57616	7	7	12	1	1	2+2/1
7_7.57617	7	7	12	1	1	2+2/1
7_7.57618	7	7	12	1	1	2+2/1
7_7.57619	7	7	12	1	1	2+2/1
7_7.5762	7	7	12	4	0	1+2/0;2+2/1;4+4/1;6+6/1
7_7.57620	7	7	12	1	1	2+2/1
7_7.57621	7	7	12	1	1	2+2/1
7_7.57622	7	7	12	1	1	2+2/1
7_7.57623	7	7	12	1	1	2+2/1
7_7.57624	7	7	12	1	1	2+2/1
7_7.57625	7	7	12	1	1	2+2/1
7_7.57626	7	7	12	1	1	2+2/1
7_7.57627	7	7	12	1	1	2+2/1
7_7.57628	7	7	12	1	1	2+2/1
7_7.57629	7	7	12	1	1	2+2/1
7_7.5763	7	7	12	5	0	1+2/0;2+2/1;4+4/1;4+5/0;5+5/1
7_7.57630	7	7	12	1	1	2+2/1
7_7.57631	7	7	12	1	1	2+2/1
7_7.57632	7	7	12	1	1	2+2/1
7_7.57633	7	7	12	1	1	2+2/1
7_7.57634	7	7	12	1	1	2+2/1
7_7.57635	7	7	12	1	1	2+2/1
7_7.57636	7	7	12	1	1	2+2/1
7_7.57637	7	7	12	1	1	2+2/1
7_7.57638	7	7	12	1	1	2+2/1
7_7.57639	7	7	12	1	1	2+2/1
7_7.5764	7	7	12	3	0	1+2/0;2+2/1;4+4/1
7_7.57640	7	7	12	1	1	2+2/1
7_7.57641	7	7	12	1	1	2+2/1
7_7.57642	7	7	12	1	1	2+2/1
7_7.57643	7	7	12	1	1	2+2/1
7_7.57644	7	7	12	1	1	2+2/1
7_7.57645	7	7	12	1	1	2+2/1
7_7.57646	7	7	12	1	1	2+2/1
7_7.57647	7	7	12	1	1	2+2/1
7_7.57648	7	7	12	1	1	2+2/1
7_7.57649	7	7	12	1	1	2+2/1
7_7.5765	7	7	12	5	0	1+2/0;2+2/1;4+4/1;4+5/0;5+5/1
7_7.57650	7	7	12	1	1	2+2/1
7_7.57651	7	7	12	1	1	2+2/1
7_7.57652	7	7	12	1	1	2+2/1
7_7.57653	7	7	12	1	1	2+2/1
7_7.57654	7	7	12	1	1	2+2/1
7_7.57655	7	7	12	1	1	2+2/1
7_7.57656	7	7	12	1	1	2+2/1
7_7.57657	7	7	12	1	1	2+2/1
7_7.57658	7	7	12	1	1	2+2/1
7_7.57659	7	7	12	1	1	2+2/1
7_7.5766	7	7	12	4	0	1+2/0;2+2/1;3+3/1;4+4/1
7_7.57660	7	7	12	1	1	2+2/1
7_7.57661	7	7	12	1	1	2+2/1
7_7.57662	7	7	12	1	1	2+2/1
7_7.57663	7	7	12	1	1	2+2/1
7_7.57664	7	7	12	1	1	2+2/1
7_7.57665	7	7	12	1	1	2+2/1
7_7.57666	7	7	12	1	1	2+2/1
7_7.57667	7	7	12	1	1	2+2/1
7_7.57668	7	7	12	1	1	2+2/1
7_7.57669	7	7	12	1	1	2+2/1
7_7.5767	7	7	12	3	0	1+2/0;2+2/1;3+3/1
7_7.57670	7	7	12	1	1	2+2/1
7_7.57671	7	7	12	1	1	2+2/1
7_7.57672	7	7	12	1	1	2+2/1
7_7.57673	7	7	12	2	1	2+2/1;3+3/1
7_7.57674	7	7	12	2	1	2+2/1;3+3/1
7_7.57675	7	7	12	2	1	2+2/1;3+3/1
7_7.57676	7	7	12	2	1	2+2/1;3+3/1
7_7.57677	7	7	12	2	1	2+2/1;3+3/1
7_7.57678	7	7	12	2	1	2+2/1;3+3/1
7_7.57679	7	7	12	2	1	2+2/1;3+3/1
7_7.5768	7	7	12	3	0	1+2/0;2+2/1;3+3/1
7_7.57680	7	7	12	2	1	2+2/1;3+3/1
7_7.57681	7	7	12	2	1	2+2/1;3+3/1
7_7.57682	7	7	12	2	1	2+2/1;3+3/1
7_7.57683	7	7	12	2	1	2+2/1;3+3/1
7_7.57684	7	7	12	2	1	2+2/1;3+3/1
7_7.57685	7	7	12	2	1	2+2/1;3+3/1
7_7.57686	7	7	12	2	1	2+2/1;3+3/1
7_7.57687	7	7	12	2	1	2+2/1;3+3/1
7_7.57688	7	7	12	2	1	2+2/1;3+3/1
7_7.57689	7	7	12	2	1	2+2/1;3+3/1
7_7.5769	7	7	12	3	0	1+2/0;2+2/1;3+3/1
7_7.57690	7	7	12	2	1	2+2/1;3+3/1
7_7.57691	7	7	12	2	1	2+2/1;3+3/1
7_7.57692	7	7	12	2	1	2+2/1;3+3/1
7_7.57693	7	7	12	2	1	2+2/1;3+3/1
7_7.57694	7	7	12	2	1	2+2/1;3+3/1
7_7.57695	7	7	12	2	1	2+2/1;3+3/1
7_7.57696	7	7	12	2	1	2+2/1;3+3/1
7_7.57697	7	7	12	2	1	2+2/1;3+3/1
7_7.57698	7	7	12	2	1	2+2/1;3+3/1
7_7.57699	7	7	12	2	1	2+2/1;3+3/1
7_7.577	7	7	12	2	1	2+2/1;5+5/1
7_7.5770	7	7	12	3	0	1+2/0;2+2/1;3+3/1
7_7.57700	7	7	12	2	1	2+2/1;3+3/1
7_7.57701	7	7	12	3	1	2+2/1;3+3/1;5+5/1
7_7.57702	7	7	12	3	1	2+2/1;3+3/1;5+5/1
7_7.57703	7	7	12	3	1	2+2/1;3+3/1;5+5/1
7_7.57704	7	7	12	3	1	2+2/1;3+3/1;5+5/1
7_7.57705	7	7	12	3	1	2+2/1;3+3/1;5+5/1
7_7.57706	7	7	12	2	1	2+2/1;3+3/1
7_7.57707	7	7	12	1	1	2+2/1
7_7.57708	7	7	12	1	1	2+2/1
7_7.57709	7	7	12	1	1	2+2/1
7_7.5771	7	7	12	2	0	1+2/0;2+2/1
7_7.57710	7	7	12	1	1	2+2/1
7_7.57711	7	7	12	1	1	2+2/1
7_7.57712	7	7	12	1	1	2+2/1
7_7.57713	7	7	12	1	1	2+2/1
7_7.57714	7	7	12	1	1	2+2/1
7_7.57715	7	7	12	1	1	2+2/1
7_7.57716	7	7	12	1	1	2+2/1
7_7.57717	7	7	12	1	1	2+2/1
7_7.57718	7	7	12	1	1	2+2/1
7_7.57719	7	7	12	1	1	2+2/1
7_7.5772	7	7	12	2	0	1+2/0;2+2/1
7_7.57720	7	7	12	1	1	2+2/1
7_7.57721	7	7	12	1	1	2+2/1
7_7.57722	7	7	12	1	1	2+2/1
7_7.57723	7	7	12	2	1	2+2/1;3+3/1
7_7.57724	7	7	12	2	1	2+2/1;3+3/1
7_7.57725	7	7	12	2	1	2+2/1;3+3/1
7_7.57726	7	7	12	2	1	2+2/1;3+3/1
7_7.57727	7	7	12	2	1	2+2/1;3+3/1
7_7.57728	7	7	12	2	1	2+2/1;3+3/1
7_7.57729	7	7	12	2	1	2+2/1;3+3/1
7_7.5773	7	7	12	2	0	1+2/0;2+2/1
7_7.57730	7	7	12	2	1	2+2/1;3+3/1
7_7.57731	7	7	12	2	1	2+2/1;3+3/1
7_7.57732	7	7	12	2	1	2+2/1;3+3/1
7_7.57733	7	7	12	2	1	2+2/1;3+3/1
7_7.57734	7	7	12	2	1	2+2/1;3+3/1
7_7.57735	7	7	12	2	1	2+2/1;3+3/1
7_7.57736	7	7	12	2	1	2+2/1;3+3/1
7_7.57737	7	7	12	2	1	2+2/1;3+3/1
7_7.57738	7	7	12	2	1	2+2/1;3+3/1
7_7.57739	7	7	12	2	1	2+2/1;3+3/1
7_7.5774	7	7	12	2	0	1+2/0;2+2/1
7_7.57740	7	7	12	2	1	2+2/1;3+3/1
7_7.57741	7	7	12	2	1	2+2/1;3+3/1
7_7.57742	7	7	12	2	1	2+2/1;3+3/1
7_7.57743	7	7	12	2	1	2+2/1;3+3/1
7_7.57744	7	7	12	2	1	2+2/1;3+3/1
7_7.57745	7	7	12	2	1	2+2/1;3+3/1
7_7.57746	7	7	12	2	1	2+2/1;3+3/1
7_7.57747	7	7	12	2	1	2+2/1;3+3/1
7_7.57748	7	7	12	2	1	2+2/1;3+3/1
7_7.57749	7	7	12	2	1	2+2/1;3+3/1
7_7.5775	7	7	12	2	0	1+2/0;2+2/1
7_7.57750	7	7	12	2	1	2+2/1;3+3/1
7_7.57751	7	7	12	2	1	2+2/1;3+3/1
7_7.57752	7	7	12	2	1	2+2/1;3+3/1
7_7.57753	7	7	12	2	1	2+2/1;3+3/1
7_7.57754	7	7	12	2	1	2+2/1;3+3/1
7_7.57755	7	7	12	2	1	2+2/1;3+3/1
7_7.57756	7	7	12	2	1	2+2/1;3+3/1
7_7.57757	7	7	12	2	1	2+2/1;3+3/1
7_7.57758	7	7	12	2	1	2+2/1;3+3/1
7_7.57759	7	7	12	2	1	2+2/1;3+3/1
7_7.5776	7	7	12	2	0	1+2/0;2+2/1
7_7.57760	7	7	12	2	1	2+2/1;3+3/1
7_7.57761	7	7	12	2	1	2+2/1;3+3/1
7_7.57762	7	7	12	2	1	2+2/1;3+3/1
7_7.57763	7	7	12	2	1	2+2/1;3+3/1
7_7.57764	7	7	12	2	1	2+2/1;3+3/1
7_7.57765	7	7	12	2	1	2+2/1;3+3/1
7_7.57766	7	7	12	2	1	2+2/1;3+3/1
7_7.57767	7	7	12	2	1	2+2/1;3+3/1
7_7.57768	7	7	12	2	1	2+2/1;3+3/1
7_7.57769	7	7	12	2	1	2+2/1;3+3/1
7_7.5777	7	7	12	2	0	1+2/0;2+2/1
